MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,HomeAge,HasRemodAdd,GenQual,HasProxArtery,HasProxFeedr,HasProxRRNn,HasProxRRAn,HasProxPosN,HasProxPosA,HasProxRRNe,HasProxRRAe
RL,12011,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,GLQ,956,Unf,0,130,GasA,5,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,208,75,0,0,374,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,280000,25,0,128,0,0,0,0,0,0,0,0
RL,7540,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,1Fam,SFoyer,6,Gable,CompShg,VinylSd,VinylSd,3,CBlock,Gd,TA,Av,GLQ,773,Unf,0,115,GasA,5,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,0,0,0,0,192,0,NoPool,MnPrv,NoMiscFeature,0,WD,Normal,156000,45,0,54,0,0,0,0,0,0,0,0
RL,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,No,Rec,399,Unf,0,484,GasA,4,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,8,0,NoFireplace,Detchd,Unf,1,TA,TA,N,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,145000,83,1,45,0,0,0,0,0,0,0,0
RL,7301,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,1Fam,SFoyer,5,Gable,CompShg,HdBoard,HdBoard,3,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,NoBsmt,0,0,GasA,5,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,1,8,1,Ex,BuiltIn,RFn,2,TA,TA,Y,0,0,177,0,0,0,NoPool,NoFence,NoMiscFeature,0,ConLD,Normal,198500,20,0,112,0,0,0,0,0,0,0,0
RM,1680,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Twnhs,2Story,8,Gable,CompShg,HdBoard,HdBoard,3,CBlock,TA,TA,No,ALQ,162,Unf,0,321,GasA,4,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,8,0,NoFireplace,Detchd,Unf,1,TA,TA,Y,250,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,118000,51,1,72,0,0,0,0,0,0,0,0
RL,18800,Pave,NoAlley,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,1Fam,2Story,5,Gable,CompShg,HdBoard,HdBoard,3,PConc,Gd,TA,Mn,GLQ,712,Unf,0,84,GasA,3,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,8,1,TA,Attchd,Fin,2,TA,TA,Y,306,111,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,190000,47,0,54,0,0,0,0,0,0,0,0
RM,10690,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,2Story,7,Hip,CompShg,VinylSd,VinylSd,4,CBlock,TA,Fa,No,Rec,456,Unf,0,216,GasA,4,Y,FuseA,672,672,0,1344,0,0,1,0,3,1,8,0,NoFireplace,Detchd,Unf,1,TA,Fa,Y,0,128,218,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,147000,103,1,45,0,0,0,0,0,0,0,0
RL,9500,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,Gable,CompShg,Plywood,Plywood,3,CBlock,Gd,TA,No,BLQ,609,Unf,0,785,GasA,4,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,1,8,2,Gd,Attchd,RFn,2,TA,TA,Y,0,76,0,0,185,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,159000,60,0,54,0,0,0,0,0,0,0,0
RL,9150,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,SLvl,5,Gable,Tar&Grv,Plywood,Plywood,3,CBlock,Gd,TA,Gd,GLQ,371,Unf,0,728,GasA,4,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,8,1,Gd,Basment,RFn,1,TA,TA,Y,64,110,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,165000,61,0,54,0,0,0,0,0,0,0,0
RL,7800,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,3,PConc,TA,TA,No,LwQ,540,Unf,0,728,GasA,4,Y,SBrkr,1268,0,0,1268,0,0,1,0,2,1,8,1,Gd,Attchd,Fin,1,TA,TA,Y,0,98,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,132000,69,0,45,0,0,0,0,0,0,0,0
RL,9830,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,1Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,4,CBlock,TA,TA,No,ALQ,72,Rec,258,733,GasA,5,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,8,1,Gd,Detchd,Fin,2,TA,TA,Y,364,17,0,0,182,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,162000,64,1,60,0,0,0,0,0,0,0,0
RL,8121,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,953,GasA,5,Y,SBrkr,953,711,0,1664,0,0,2,1,3,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,100,40,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,172400,23,0,54,0,0,0,0,0,0,0,0
RL,17120,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,1Fam,1.5Fin,4,Gable,CompShg,WdShing,Plywood,3,CBlock,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,NoBsmt,0,0,GasA,3,Y,SBrkr,1120,468,0,1588,0,0,2,0,4,1,6,1,Gd,Detchd,Fin,2,TA,TA,N,0,59,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,134432,64,0,36,0,1,0,0,0,0,0,0
RL,7175,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,TwnhsE,1Story,5,Gable,CompShg,Plywood,Plywood,3,CBlock,Gd,TA,No,ALQ,623,LwQ,121,0,GasA,3,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,8,0,NoFireplace,Attchd,Unf,1,TA,TA,Y,353,0,0,0,90,0,NoPool,MnPrv,NoMiscFeature,0,WD,Normal,125000,39,0,54,0,0,0,0,0,0,0,0
RL,10634,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,Gable,CompShg,MetalSd,MetalSd,3,PConc,TA,TA,No,BLQ,428,LwQ,180,0,GasA,3,Y,SBrkr,1319,0,0,1319,1,0,1,0,3,1,6,0,NoFireplace,Attchd,Unf,1,TA,TA,Y,66,0,0,0,0,0,NoPool,GdWo,NoMiscFeature,0,WD,Normal,123000,70,0,45,0,0,0,0,0,0,0,0
RL,8200,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,847,GasA,5,Y,SBrkr,847,1081,0,1928,0,0,2,1,4,1,8,1,Gd,BuiltIn,Fin,2,TA,TA,Y,100,48,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,219500,20,1,112,0,0,0,0,0,0,0,0
RL,10020,Pave,NoAlley,IR1,Low,AllPub,Inside,Sev,Edwards,1Fam,1Story,1,Gable,CompShg,Wd Sdng,Wd Sdng,2,BrkTil,Fa,Po,Gd,BLQ,350,Unf,0,333,GasA,4,N,FuseA,904,0,0,904,1,0,0,1,1,1,4,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,61000,101,1,4,0,0,0,0,0,0,0,0
RL,8846,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,SFoyer,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,GLQ,298,Unf,0,572,GasA,5,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,148000,27,0,60,0,0,0,0,0,0,0,0
FV,11143,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Somerst,1Fam,2Story,5,Gable,CompShg,CemntBd,CmentBd,3,PConc,Gd,TA,No,Unf,0,Unf,0,1580,GasA,5,Y,SBrkr,1580,886,0,2466,0,0,3,0,4,1,8,1,Gd,Attchd,RFn,2,TA,TA,Y,159,214,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,340000,19,1,128,0,0,0,0,0,0,0,0
RL,11394,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,1Fam,1Story,2,Hip,CompShg,VinylSd,VinylSd,3,PConc,Ex,TA,Av,GLQ,1445,Unf,0,411,GasA,5,Y,SBrkr,1856,0,0,1856,1,0,1,1,1,1,8,1,Ex,Attchd,Fin,3,TA,TA,Y,113,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,394432,13,0,180,0,0,0,0,0,0,0,0
RL,8123,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,982,GasA,5,Y,SBrkr,1007,793,0,1800,0,0,2,1,3,1,8,1,TA,Attchd,Fin,2,TA,TA,Y,100,63,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,179000,23,0,54,0,0,0,1,0,0,0,0
RL,5000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,6,Gable,CompShg,BrkFace,Wd Sdng,3,BrkTil,TA,TA,No,LwQ,218,Unf,0,808,GasA,3,Y,SBrkr,1026,665,0,1691,0,0,2,0,3,1,8,1,Gd,Detchd,Unf,1,TA,TA,Y,0,0,242,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,127000,99,1,60,0,0,0,0,0,0,0,0
FV,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,Gd,No,Unf,0,Unf,0,1293,GasA,5,Y,SBrkr,1301,0,0,1301,1,0,2,0,2,1,8,1,Gd,Attchd,RFn,2,TA,TA,Y,216,121,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,187750,17,0,112,0,0,0,0,0,0,0,0
RL,9245,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,Unf,0,Unf,0,939,GasA,5,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,144,53,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,213500,17,0,112,0,0,0,0,0,0,0,0
RH,9000,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,1Fam,1.5Unf,3,Gable,CompShg,Wd Sdng,Wd Sdng,3,BrkTil,Fa,Fa,No,Unf,0,Unf,0,784,GasA,3,N,FuseA,784,0,0,784,0,0,1,0,2,1,8,0,NoFireplace,Detchd,Unf,2,Fa,Fa,N,0,0,91,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,76000,95,1,54,0,0,0,0,0,0,0,0
RL,53107,Pave,NoAlley,IR2,Low,AllPub,Corner,Mod,ClearCr,1Fam,2Story,5,Gable,CompShg,HdBoard,HdBoard,3,PConc,Gd,TA,Av,GLQ,985,Unf,0,595,GasA,5,Y,SBrkr,1079,874,0,1953,1,0,2,1,3,1,8,2,Fa,Attchd,Fin,2,TA,TA,Y,216,231,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,240000,31,0,96,0,1,0,0,0,0,0,0
RL,3182,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,GLQ,24,Unf,0,1232,GasA,5,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,8,1,TA,Attchd,Fin,2,TA,TA,Y,146,20,0,0,144,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,192000,19,1,128,0,0,0,0,0,0,0,0
RL,8410,Pave,NoAlley,Reg,Lvl,AllPub,FR2,Gtl,Edwards,1Fam,1.5Fin,3,Gambrel,CompShg,Wd Sdng,VinylSd,2,PConc,TA,TA,No,Unf,0,Unf,0,658,GasA,3,Y,SBrkr,658,526,0,1184,0,0,1,0,5,1,8,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,N,0,151,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,AdjLand,81000,113,1,45,0,1,0,0,0,0,0,0
RL,7200,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,SLvl,6,Hip,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,Av,ALQ,631,Unf,0,410,GasA,5,Y,SBrkr,1125,0,0,1125,1,0,1,0,3,1,8,1,Fa,Detchd,Unf,1,TA,TA,Y,296,0,0,0,0,0,NoPool,GdWo,NoMiscFeature,0,WD,Abnorml,125000,47,0,54,0,0,0,0,0,0,0,0
RL,9382,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,1468,GasA,5,Y,SBrkr,1479,0,0,1479,0,0,2,0,3,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,120,25,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,191000,24,1,112,0,0,0,0,0,0,0,0
RL,12474,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Ex,TA,Av,GLQ,1280,Unf,0,402,GasA,5,Y,SBrkr,1742,590,0,2332,1,0,2,1,3,1,8,1,Ex,BuiltIn,Fin,3,TA,TA,Y,196,134,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,426000,16,1,250,0,0,0,0,0,0,0,0
RL,8405,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,8,Gable,CompShg,MetalSd,MetalSd,3,BrkTil,TA,Gd,No,Rec,241,BLQ,391,229,GasA,5,Y,SBrkr,961,406,0,1367,1,0,1,0,4,1,8,0,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,130,112,0,0,0,NoPool,MnPrv,NoMiscFeature,0,WD,Normal,119000,123,1,45,0,0,0,0,0,0,0,0
RL,12209,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Ex,TA,No,ALQ,690,Unf,0,114,GasA,5,Y,SBrkr,804,1157,0,1961,1,0,2,1,3,1,8,1,TA,BuiltIn,Fin,2,TA,TA,Y,125,192,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,215000,22,1,72,0,0,0,0,0,0,0,0
RL,8339,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,7,Gable,CompShg,MetalSd,MetalSd,3,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,NoBsmt,0,0,GasA,3,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,8,0,NoFireplace,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,0,NoPool,MnPrv,Shed,1200,WD,Normal,106500,64,0,45,0,0,0,0,0,0,0,0
RL,7446,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,1Fam,1Story,5,Gable,CompShg,WdShing,Wd Shng,3,CBlock,TA,TA,No,Rec,266,Unf,0,522,GasA,3,Y,FuseA,788,0,0,788,0,0,1,0,2,1,8,2,TA,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,0,NoPool,GdWo,NoMiscFeature,0,WD,Abnorml,100000,82,1,36,0,1,0,0,0,0,0,0
RL,10134,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,No,Unf,0,Unf,0,735,GasA,4,Y,FuseA,735,299,0,1034,0,0,1,0,2,1,8,0,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,39,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,109000,83,1,45,0,0,0,0,0,0,0,0
RL,9571,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,3,CBlock,TA,TA,Av,BLQ,739,Unf,0,405,GasA,3,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,8,0,NoFireplace,Attchd,Unf,1,TA,TA,Y,44,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,129000,67,0,45,0,0,0,0,0,0,0,0
RL,7200,Pave,NoAlley,Reg,Low,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,Hip,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,Av,Rec,777,Unf,0,117,GasA,3,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,8,0,NoFireplace,Detchd,RFn,2,TA,TA,Y,215,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,123000,51,0,45,0,0,0,0,0,0,0,0
RL,7590,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,CBlock,TA,TA,No,ALQ,540,Unf,0,324,GasA,3,Y,SBrkr,876,936,0,1812,0,0,2,0,4,1,8,1,TA,Attchd,RFn,1,TA,TA,Y,0,168,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,169500,61,0,45,0,0,0,0,1,0,0,0
RM,8967,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,1Fam,1Story,2,Gable,CompShg,MetalSd,MetalSd,2,BrkTil,Fa,Po,No,Unf,0,Unf,0,961,GasA,4,Y,Mix,1077,0,0,1077,0,0,1,0,2,1,3,0,NoFireplace,Detchd,Unf,1,Po,Po,N,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Abnorml,67000,103,1,45,0,0,0,0,0,0,0,0
FV,8125,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,2Story,5,Gable,CompShg,CemntBd,CmentBd,3,PConc,Gd,TA,No,GLQ,812,Unf,0,280,GasA,5,Y,SBrkr,1112,438,0,1550,1,0,2,0,2,1,8,0,NoFireplace,Attchd,Fin,2,TA,TA,Y,0,168,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,241000,17,1,112,0,0,0,0,0,0,0,0
RL,14963,Pave,NoAlley,IR2,Lvl,AllPub,Inside,Gtl,Veenker,TwnhsE,1Story,5,Gable,CompShg,BrkFace,BrkFace,3,PConc,Gd,TA,No,GLQ,786,Unf,0,474,GasA,5,Y,SBrkr,1288,0,0,1288,1,0,1,1,1,1,8,2,Gd,Attchd,Fin,2,TA,TA,Y,120,30,0,0,224,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,245500,27,0,160,0,0,0,0,0,0,0,0
RL,8767,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,GLQ,24,Unf,0,1286,GasA,5,Y,SBrkr,1310,0,0,1310,0,0,2,0,3,1,8,1,Gd,Attchd,Fin,2,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,164990,18,0,112,0,0,0,0,0,0,0,0
RL,10200,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,8,Gable,CompShg,Wd Sdng,Wd Sdng,3,PConc,TA,TA,No,Unf,0,Unf,0,672,GasA,5,Y,SBrkr,672,0,0,672,0,0,1,0,2,1,8,0,NoFireplace,Detchd,Unf,1,TA,TA,N,168,0,0,0,0,0,NoPool,GdPrv,NoMiscFeature,0,WD,Normal,108000,83,1,45,0,0,0,0,0,0,0,0
RL,12090,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,1Fam,2Story,5,Hip,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,1141,GasA,4,Y,SBrkr,1165,1098,0,2263,0,0,2,1,4,1,8,1,TA,BuiltIn,Fin,2,TA,TA,Y,144,123,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Abnorml,258000,25,0,128,0,0,0,0,0,0,0,0
RL,10364,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,5,Gable,CompShg,MetalSd,MetalSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,806,GasA,4,Y,SBrkr,806,766,0,1572,0,0,2,1,3,1,8,1,TA,BuiltIn,Fin,2,TA,TA,Y,0,40,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,168000,28,1,54,0,0,0,0,0,0,0,0
RL,9991,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,1Fam,1Story,4,Gable,CompShg,Plywood,Plywood,3,CBlock,TA,TA,No,BLQ,1116,Unf,0,165,GasA,5,Y,SBrkr,1620,0,0,1620,1,0,2,0,3,1,7,1,TA,Attchd,Unf,2,TA,TA,Y,120,78,0,0,0,0,NoPool,GdWo,NoMiscFeature,0,WD,Normal,150000,47,1,36,0,1,0,0,0,0,0,0
RL,10480,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,3,BrkTil,TA,TA,No,Unf,0,Unf,0,1064,GasA,5,Y,FuseA,1166,0,473,1639,0,0,1,0,3,1,3,0,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,115000,87,1,54,0,0,0,0,0,0,0,0
RL,15576,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,7,Gable,CompShg,Wd Sdng,Plywood,3,BrkTil,Gd,TA,No,Unf,0,Unf,0,840,GasA,5,Y,SBrkr,840,840,0,1680,0,0,2,0,4,1,8,0,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,160,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,177000,108,1,54,0,0,0,0,0,0,0,0
RL,14154,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Ex,Gd,No,Unf,0,Unf,0,1063,GasA,5,Y,SBrkr,1071,1101,0,2172,0,0,2,1,3,1,8,1,Gd,Attchd,RFn,3,TA,TA,Y,192,62,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,280000,17,0,112,0,0,0,0,0,0,0,0
FV,10800,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Ex,TA,No,GLQ,789,Unf,0,245,GasA,5,Y,SBrkr,1050,1028,0,2078,1,0,2,1,3,1,8,1,Gd,Attchd,Fin,3,TA,TA,Y,0,102,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,339750,16,1,160,0,0,0,0,0,0,0,0
RL,9571,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1Story,3,Gable,CompShg,BrkComm,Brk Cmn,2,CBlock,TA,Fa,No,Unf,0,Unf,0,1276,GasA,3,Y,FuseA,1276,0,0,1276,0,0,1,0,3,1,5,0,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,COD,Abnorml,60000,65,0,45,0,0,0,0,0,0,0,0
RL,34650,Pave,NoAlley,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,2fmCon,1Story,5,Hip,CompShg,Wd Sdng,Wd Sdng,3,CBlock,TA,TA,Mn,Rec,1056,Unf,0,0,GasA,3,N,SBrkr,1056,0,0,1056,1,0,1,0,3,1,8,0,NoFireplace,Attchd,Fin,2,TA,TA,Y,264,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,145000,68,0,45,0,0,0,0,0,0,0,0
FV,4403,Pave,NoAlley,IR2,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,3,PConc,Ex,TA,Av,GLQ,578,Unf,0,892,GasA,5,Y,SBrkr,1478,0,0,1478,1,0,2,1,2,1,8,1,Gd,Attchd,Fin,2,TA,TA,Y,0,144,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,222000,14,0,140,0,0,0,0,0,0,0,0
RM,8960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1Story,6,Gable,CompShg,WdShing,Wd Shng,3,CBlock,TA,TA,No,Unf,0,Unf,0,1008,GasA,4,Y,FuseA,1028,0,0,1028,0,0,1,0,2,1,8,1,Gd,Detchd,Unf,2,TA,TA,Y,0,0,130,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,115000,96,1,45,1,0,0,0,0,0,0,0
RL,11228,Pave,NoAlley,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,BLQ,50,GLQ,531,499,GasA,5,Y,SBrkr,1080,1017,0,2097,0,1,2,1,3,1,8,1,TA,Attchd,Unf,3,TA,TA,Y,196,187,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,228000,30,0,112,0,0,0,0,0,0,0,0
